y_test_pred,y_test_pred_rounded,y_test
3.6822405,4.0,2
3.7160897,4.0,5
3.6144447,4.0,3
3.3786266,3.0,5
3.5858798,4.0,3
3.4237514,3.0,3
3.348598,3.0,3
3.9658222,4.0,2
3.6453516,4.0,2
3.4818776,3.0,3
3.4266205,3.0,3
3.417576,3.0,3
3.218053,3.0,5
3.7065897,4.0,2
3.7508206,4.0,3
3.5855339,4.0,5
3.2952797,3.0,4
3.8060453,4.0,4
3.6427326,4.0,4
3.4106002,3.0,2
3.5428963,4.0,3
3.655159,4.0,1
3.6233704,4.0,1
3.2239501,3.0,3
3.5430145,4.0,3
3.6419356,4.0,5
3.8510923,4.0,5
3.2392442,3.0,4
3.477501,3.0,2
3.6822405,4.0,5
3.8311138,4.0,3
3.3866444,3.0,4
4.05512,4.0,5
3.7975738,4.0,4
3.7558947,4.0,5
3.7148495,4.0,5
3.6920109,4.0,5
3.7056532,4.0,3
3.722175,4.0,2
3.9135396,4.0,3
3.6833549,4.0,2
3.625563,4.0,4
3.768525,4.0,4
3.578207,4.0,2
3.2249029,3.0,1
3.2962935,3.0,3
3.2155914,3.0,2
3.308985,3.0,2
3.6502106,4.0,3
3.2028801,3.0,5
3.4719582,3.0,4
3.6828823,4.0,3
3.550942,4.0,2
3.6298852,4.0,3
3.3542275,3.0,3
3.8435206,4.0,5
3.5902433,4.0,5
3.9946003,4.0,5
3.4266205,3.0,5
3.7107022,4.0,4
3.4174206,3.0,1
3.589312,4.0,3
3.6089108,4.0,3
3.36658,3.0,5
3.7046268,4.0,2
3.539649,4.0,3
3.9965544,4.0,5
3.672922,4.0,5
3.9772234,4.0,5
3.4523118,3.0,5
3.673717,4.0,4
3.6051476,4.0,5
3.6381776,4.0,5
3.889781,4.0,2
3.278187,3.0,4
3.3067188,3.0,3
3.9169934,4.0,3
3.434459,3.0,2
3.4573026,3.0,3
3.424321,3.0,3
3.391348,3.0,4
3.5398805,4.0,5
3.8643332,4.0,3
3.6787999,4.0,3
3.86658,4.0,4
3.8778572,4.0,5
3.4319513,3.0,2
3.4586873,3.0,4
3.504848,4.0,5
3.668447,4.0,3
3.406158,3.0,5
3.82765,4.0,4
3.6409981,4.0,4
3.7083156,4.0,3
3.4841025,3.0,5
3.433342,3.0,3
3.64717,4.0,4
3.0367374,3.0,2
3.549848,4.0,1
3.3808122,3.0,4
3.4071338,3.0,4
3.8578901,4.0,3
3.5185883,4.0,5
3.3299887,3.0,3
3.6573532,4.0,1
3.6981564,4.0,5
3.7041101,4.0,4
3.448869,3.0,5
3.6427326,4.0,4
3.4489095,3.0,4
3.3984585,3.0,4
3.4135487,3.0,3
3.3607888,3.0,2
3.5874133,4.0,5
3.3339858,3.0,5
3.9983017,4.0,5
3.578207,4.0,4
3.4135487,3.0,5
3.6177957,4.0,2
3.238571,3.0,3
3.4174004,3.0,5
3.60236,4.0,2
3.4239092,3.0,4
3.6186502,4.0,5
4.073947,4.0,4
3.4754403,3.0,2
3.785788,4.0,3
3.4813776,3.0,4
3.6294668,4.0,4
3.588221,4.0,3
3.6502106,4.0,3
3.436847,3.0,5
4.1167803,4.0,5
3.338461,3.0,2
3.609218,4.0,3
3.6307182,4.0,5
3.2881992,3.0,4
3.7712145,4.0,5
3.4586687,3.0,5
3.4734836,3.0,5
3.603723,4.0,5
3.104172,3.0,4
3.4137595,3.0,2
3.5886343,4.0,5
3.8062131,4.0,5
3.5895646,4.0,4
3.6659963,4.0,3
3.826492,4.0,4
3.667603,4.0,5
3.3678682,3.0,2
3.487016,3.0,4
3.951737,4.0,5
3.4232428,3.0,3
2.9980383,3.0,4
3.457842,3.0,5
3.6919274,4.0,3
3.1839118,3.0,3
3.4263065,3.0,3
3.6177957,4.0,4
3.4202728,3.0,4
3.607061,4.0,4
3.5432544,4.0,4
3.6662855,4.0,3
3.9739044,4.0,4
3.168376,3.0,5
3.4396176,3.0,5
3.4482317,3.0,1
3.542547,4.0,4
3.3307889,3.0,1
3.7260156,4.0,4
3.7411556,4.0,4
3.4447699,3.0,2
3.6074038,4.0,3
3.569591,4.0,4
3.5703206,4.0,4
3.359867,3.0,1
3.6374495,4.0,4
3.7993412,4.0,4
3.4841025,3.0,3
3.6736746,4.0,3
3.4616606,3.0,4
3.3198657,3.0,4
3.9384325,4.0,5
3.1443791,3.0,4
3.5836673,4.0,5
3.3750572,3.0,5
3.6740487,4.0,4
3.3903284,3.0,5
3.3746219,3.0,4
3.3893938,3.0,1
3.6825128,4.0,3
3.785788,4.0,3
3.3365047,3.0,5
4.0717597,4.0,2
3.5425992,4.0,4
3.853356,4.0,4
3.2126389,3.0,4
3.5091136,4.0,3
3.772304,4.0,4
3.1163425,3.0,3
3.4071715,3.0,4
3.578207,4.0,1
3.6084912,4.0,3
3.1056879,3.0,2
3.539649,4.0,4
3.4774482,3.0,3
3.7641752,4.0,5
3.5598397,4.0,4
3.4974098,3.0,4
3.4319513,3.0,3
3.9110851,4.0,4
3.6342602,4.0,2
3.1729076,3.0,4
3.4041338,3.0,4
3.4484122,3.0,4
3.7288463,4.0,4
3.576151,4.0,4
3.972395,4.0,5
3.675894,4.0,4
3.86658,4.0,5
3.6687763,4.0,2
3.6231794,4.0,3
3.66693,4.0,5
3.411437,3.0,2
3.6662855,4.0,3
3.628416,4.0,4
3.602243,4.0,3
3.1324797,3.0,3
3.7847936,4.0,3
3.9579706,4.0,4
3.539145,4.0,3
3.6307223,4.0,4
3.9845836,4.0,3
3.3013709,3.0,2
3.360053,3.0,3
3.3934917,3.0,4
3.4447966,3.0,4
3.9598718,4.0,3
3.7854848,4.0,5
3.3499353,3.0,4
3.5395193,4.0,4
3.4149609,3.0,3
3.745366,4.0,4
3.2932875,3.0,5
3.218274,3.0,1
3.889781,4.0,4
3.2751405,3.0,1
3.1898053,3.0,5
3.7453659,4.0,4
3.7878373,4.0,3
3.4057832,3.0,3
3.6294668,4.0,3
3.4844947,3.0,3
3.528439,4.0,5
3.3415089,3.0,3
3.8949654,4.0,2
3.5447526,4.0,3
3.759147,4.0,3
3.4893098,3.0,5
3.6374495,4.0,5
3.4007788,3.0,4
3.431086,3.0,3
3.4547892,3.0,3
3.3604624,3.0,3
3.337164,3.0,4
3.0928853,3.0,3
4.0288076,4.0,5
4.212485,4.0,3
3.9008174,4.0,4
2.9590054,3.0,3
3.5186348,4.0,5
3.176101,3.0,5
3.6833372,4.0,3
3.4658449,3.0,2
3.2874603,3.0,2
3.8108242,4.0,3
3.680503,4.0,4
3.773905,4.0,4
3.292394,3.0,5
3.681791,4.0,3
3.2043796,3.0,2
3.6400723,4.0,5
3.546469,4.0,4
3.4943318,3.0,4
3.6987724,4.0,5
3.6415179,4.0,4
3.506177,4.0,3
3.7025135,4.0,4
3.8165407,4.0,4
3.3569543,3.0,3
3.3191998,3.0,2
3.5314882,4.0,4
3.4890468,3.0,5
4.1716065,4.0,5
3.6526496,4.0,5
3.4752963,3.0,4
3.7585425,4.0,5
3.6085825,4.0,5
3.9514089,4.0,1
3.4872096,3.0,2
3.9155722,4.0,5
3.5816345,4.0,3
3.7903004,4.0,4
3.4762554,3.0,4
3.4347174,3.0,2
3.4243357,3.0,3
3.3441257,3.0,2
3.588221,4.0,4
3.3878174,3.0,3
3.2463477,3.0,2
4.1907015,4.0,3
3.86269,4.0,4
3.7752705,4.0,4
3.2680793,3.0,2
3.340431,3.0,3
3.3786266,3.0,5
3.3945715,3.0,1
3.4266205,3.0,5
3.3267074,3.0,2
3.5086093,4.0,4
3.4943,3.0,4
3.312797,3.0,2
3.6445234,4.0,4
3.4586873,3.0,4
2.895696,3.0,3
3.424525,3.0,2
3.502956,4.0,4
3.6639557,4.0,4
3.411752,3.0,4
3.6770203,4.0,3
3.0067093,3.0,5
3.9025936,4.0,4
3.012122,3.0,3
3.1285954,3.0,2
3.4939582,3.0,4
3.4951117,3.0,3
3.411437,3.0,2
3.5817008,4.0,5
4.0555897,4.0,5
3.5093524,4.0,4
3.8180118,4.0,4
3.5098953,4.0,4
3.5737653,4.0,5
3.3984349,3.0,4
3.6427326,4.0,4
3.9643,4.0,5
3.602243,4.0,1
3.4009392,3.0,4
3.499053,3.0,4
3.2504919,3.0,4
3.7451262,4.0,1
3.5152376,4.0,5
3.8510923,4.0,2
3.6060412,4.0,4
3.8631377,4.0,5
3.6312532,4.0,3
3.6757972,4.0,3
3.745366,4.0,4
3.4550583,3.0,1
3.248749,3.0,5
3.927024,4.0,4
3.4700623,3.0,1
3.860884,4.0,4
3.8292265,4.0,4
3.2622032,3.0,4
3.693059,4.0,3
3.785788,4.0,5
3.6635256,4.0,5
3.3913171,3.0,3
3.9131026,4.0,4
3.4255722,3.0,4
3.2877016,3.0,1
3.4449148,3.0,3
3.7070873,4.0,4
3.6605341,4.0,5
3.280684,3.0,4
3.4248347,3.0,2
3.6391935,4.0,4
3.8969588,4.0,4
3.6474643,4.0,1
3.743347,4.0,3
3.4507058,3.0,3
3.4093096,3.0,5
3.483634,3.0,2
3.5726697,4.0,5
3.8814955,4.0,4
3.7046268,4.0,4
3.7734566,4.0,3
3.6072755,4.0,3
3.6662855,4.0,5
3.3505487,3.0,4
3.5782151,4.0,5
3.312424,3.0,5
3.5253685,4.0,4
3.533032,4.0,3
3.420842,3.0,5
3.5030932,4.0,1
3.7629972,4.0,4
3.4137945,3.0,4
3.6200066,4.0,4
3.609144,4.0,3
3.6213913,4.0,4
3.4746425,3.0,4
3.6307182,4.0,3
3.4159544,3.0,5
3.6922991,4.0,5
3.835239,4.0,4
3.5364954,4.0,4
3.2776473,3.0,4
3.084883,3.0,2
3.4460824,3.0,3
3.4092817,3.0,2
4.044179,4.0,5
3.4137595,3.0,3
3.4485273,3.0,3
3.7119148,4.0,5
3.7662308,4.0,4
2.9391272,3.0,2
3.7024813,4.0,3
3.8609319,4.0,4
3.7602923,4.0,3
3.1397703,3.0,4
3.2513044,3.0,2
3.428672,3.0,4
3.6342723,4.0,4
3.4135487,3.0,2
3.357375,3.0,3
3.4218256,3.0,5
3.5897388,4.0,4
3.4672198,3.0,5
3.8967574,4.0,5
3.4810414,3.0,1
3.4626634,3.0,5
3.2713184,3.0,4
3.6500125,4.0,3
3.4266205,3.0,5
3.5848994,4.0,5
3.5598397,4.0,1
3.5858798,4.0,4
3.6427326,4.0,3
3.175592,3.0,1
3.672922,4.0,4
3.7341752,4.0,3
3.7764409,4.0,4
3.765539,4.0,4
3.3936484,3.0,3
3.6769614,4.0,4
3.3099437,3.0,5
3.8435206,4.0,2
3.7351465,4.0,4
3.6193643,4.0,5
3.8627002,4.0,3
3.9948533,4.0,4
3.4751482,3.0,3
3.1902025,3.0,3
3.5601501,4.0,3
3.6825433,4.0,2
3.8491223,4.0,4
3.6746597,4.0,3
3.4899585,3.0,2
2.9918213,3.0,3
3.598382,4.0,4
3.7885718,4.0,4
3.7309704,4.0,3
3.3851075,3.0,2
3.786042,4.0,5
4.041767,4.0,5
3.9423254,4.0,4
3.518262,4.0,5
3.632694,4.0,3
3.901732,4.0,5
3.546469,4.0,4
3.3842902,3.0,2
3.495554,3.0,4
3.477501,3.0,3
3.913385,4.0,5
3.3416464,3.0,4
3.196312,3.0,3
3.663249,4.0,5
3.4909732,3.0,5
4.03827,4.0,4
3.7396698,4.0,4
3.7483974,4.0,3
3.6792774,4.0,5
3.5454805,4.0,5
3.8083591,4.0,1
3.2884185,3.0,3
3.504848,4.0,1
3.7003086,4.0,4
2.646142,3.0,3
3.4014084,3.0,3
3.972834,4.0,5
3.4587152,3.0,3
3.5897522,4.0,4
3.9142256,4.0,4
3.528662,4.0,4
3.5982401,4.0,3
3.4166858,3.0,4
3.8039844,4.0,4
3.606779,4.0,4
3.594213,4.0,4
3.1811087,3.0,2
3.5193238,4.0,4
3.1720536,3.0,1
3.7789025,4.0,3
3.7073083,4.0,4
3.6573532,4.0,1
3.1988869,3.0,2
3.4064796,3.0,4
3.492086,3.0,5
3.718658,4.0,4
3.4818776,3.0,2
3.1063375,3.0,5
3.7311873,4.0,4
2.9379747,3.0,1
3.858701,4.0,4
3.4920287,3.0,3
3.448869,3.0,5
3.2023857,3.0,3
3.3187358,3.0,3
3.6204858,4.0,4
3.879787,4.0,5
3.3401027,3.0,3
3.3663707,3.0,3
3.9487634,4.0,4
3.7508206,4.0,4
3.3416464,3.0,1
3.3339546,3.0,2
3.3191998,3.0,2
3.5043204,4.0,3
3.9116533,4.0,3
3.3984585,3.0,3
3.6307182,4.0,2
3.7623727,4.0,3
3.9205868,4.0,4
3.74871,4.0,3
3.7386885,4.0,4
3.655159,4.0,5
3.8109407,4.0,4
3.5705588,4.0,5
3.6910577,4.0,3
3.814013,4.0,5
3.9712877,4.0,5
3.569591,4.0,3
3.745366,4.0,3
3.6757972,4.0,3
3.6179469,4.0,4
4.075871,4.0,3
3.6679728,4.0,5
3.6595118,4.0,5
3.7615,4.0,5
3.3162754,3.0,5
3.7198875,4.0,5
4.138396,4.0,5
3.8839273,4.0,3
4.10223,4.0,5
2.9538927,3.0,3
3.3751264,3.0,4
3.725346,4.0,4
3.3637285,3.0,4
3.4345376,3.0,3
3.420842,3.0,4
3.4090524,3.0,4
3.6740477,4.0,2
3.457842,3.0,3
3.2886155,3.0,4
3.8512092,4.0,5
3.457842,3.0,3
3.5803797,4.0,5
3.3516455,3.0,5
3.2854652,3.0,5
3.6733093,4.0,4
3.7161193,4.0,3
3.7007258,4.0,4
3.6271138,4.0,5
3.1783106,3.0,1
3.5759072,4.0,4
3.1397355,3.0,4
3.6136954,4.0,3
3.271033,3.0,2
3.7735982,4.0,4
3.657939,4.0,3
3.8106441,4.0,5
3.4818776,3.0,5
3.534878,4.0,3
3.1608355,3.0,3
3.4061613,3.0,5
3.3191998,3.0,1
3.576151,4.0,3
3.7433882,4.0,4
3.2813303,3.0,3
3.2720885,3.0,4
3.8069527,4.0,3
3.3187358,3.0,5
3.791314,4.0,3
3.4485273,3.0,5
3.7262847,4.0,4
3.492086,3.0,3
3.615604,4.0,4
3.5313735,4.0,4
3.499214,3.0,3
3.678375,4.0,3
3.3878174,3.0,3
3.8475585,4.0,3
3.7854848,4.0,4
3.6237233,4.0,3
3.5204575,4.0,4
3.945124,4.0,5
3.5671558,4.0,4
3.6909323,4.0,4
3.8110635,4.0,2
3.461541,3.0,4
3.441439,3.0,4
3.5737653,4.0,3
2.9009144,3.0,2
3.4886603,3.0,4
3.4992142,3.0,2
3.9453697,4.0,4
2.9933937,3.0,2
3.3926735,3.0,5
3.457842,3.0,4
3.4586687,3.0,4
3.5948496,4.0,1
3.7131817,4.0,3
3.3808122,3.0,3
3.3542275,3.0,2
3.733845,4.0,4
3.745366,4.0,2
3.465686,3.0,3
3.6204858,4.0,4
3.278507,3.0,3
3.3615954,3.0,5
4.162653,4.0,4
3.457842,3.0,3
3.9309814,4.0,3
3.3823395,3.0,4
3.622306,4.0,4
3.498745,3.0,3
3.636562,4.0,5
3.0796528,3.0,4
3.5975,4.0,4
3.501244,4.0,3
3.4041338,3.0,4
3.6370976,4.0,4
3.5628092,4.0,4
3.743679,4.0,4
3.546469,4.0,4
3.5975,4.0,5
3.3100963,3.0,5
3.6140149,4.0,4
3.7502074,4.0,5
3.9384325,4.0,5
3.1397703,3.0,4
3.5639246,4.0,5
3.802049,4.0,5
3.5397127,4.0,4
3.4578094,3.0,4
3.1033378,3.0,2
3.4626634,3.0,3
3.3961017,3.0,5
3.4239092,3.0,4
3.3342247,3.0,4
3.1158628,3.0,3
3.3755565,3.0,5
3.6007016,4.0,5
3.690932,4.0,3
3.667799,4.0,4
3.4602869,3.0,3
3.786827,4.0,4
3.7520795,4.0,4
3.33855,3.0,4
3.411437,3.0,3
3.6622517,4.0,5
3.9573977,4.0,5
3.6963768,4.0,4
3.4248588,3.0,3
3.7534075,4.0,4
3.409473,3.0,5
3.2962935,3.0,2
3.8328543,4.0,3
3.5487783,4.0,3
3.6788542,4.0,3
3.7121787,4.0,5
3.615593,4.0,3
3.5935473,4.0,2
3.4041338,3.0,5
3.286956,3.0,3
3.5274806,4.0,5
3.7174706,4.0,5
3.6089048,4.0,5
2.8148923,3.0,2
3.5121155,4.0,5
3.5274286,4.0,2
3.499053,3.0,5
3.6307182,4.0,4
3.8209453,4.0,5
3.1063025,3.0,3
3.5129366,4.0,3
3.6350343,4.0,4
3.3705666,3.0,1
3.411437,3.0,3
3.4135873,3.0,1
3.6479876,4.0,5
3.637375,4.0,3
3.411437,3.0,2
3.8697112,4.0,5
3.0368185,3.0,3
3.7292466,4.0,3
3.6082742,4.0,3
3.457842,3.0,4
3.6462665,4.0,3
3.4247446,3.0,3
3.545548,4.0,4
3.501244,4.0,1
3.4986734,3.0,3
3.2043266,3.0,2
3.6662855,4.0,5
3.770087,4.0,4
3.4032195,3.0,5
3.161287,3.0,4
3.5276814,4.0,3
3.4764354,3.0,4
3.6788542,4.0,5
3.384917,3.0,3
3.5812654,4.0,4
3.3346682,3.0,5
3.683545,4.0,3
3.0100627,3.0,3
3.6598573,4.0,5
3.6358314,4.0,5
3.6601982,4.0,4
3.8109407,4.0,5
3.1675286,3.0,3
3.6639996,4.0,3
3.3267074,3.0,2
3.7121787,4.0,4
3.0067093,3.0,5
3.449377,3.0,1
2.9300125,3.0,3
3.6864731,4.0,3
3.4020534,3.0,3
3.6507752,4.0,4
3.655159,4.0,4
4.2432475,4.0,3
3.3971066,3.0,2
3.443429,3.0,5
3.6949382,4.0,1
3.504848,4.0,4
3.4643078,3.0,2
3.5978417,4.0,4
3.1404903,3.0,3
3.6321974,4.0,2
3.6556125,4.0,3
3.4083402,3.0,5
3.8516412,4.0,5
3.0924177,3.0,3
3.4939582,3.0,2
3.576337,4.0,5
3.672922,4.0,3
3.133521,3.0,5
3.4837043,3.0,4
3.9766426,4.0,5
3.4943423,3.0,4
3.5123277,4.0,3
3.3535933,3.0,1
3.879787,4.0,4
3.3383124,3.0,4
3.709497,4.0,2
3.4926143,3.0,3
3.2589514,3.0,5
3.5829992,4.0,4
3.6502106,4.0,4
3.588221,4.0,3
3.873352,4.0,5
3.373177,3.0,3
3.3339858,3.0,3
3.506828,4.0,4
3.655159,4.0,5
3.5091136,4.0,2
3.3136563,3.0,4
3.5582879,4.0,5
3.4183414,3.0,5
3.815375,4.0,5
3.2929912,3.0,4
4.180772,4.0,5
3.6237912,4.0,4
3.3420017,3.0,4
3.353242,3.0,4
3.388837,3.0,5
3.672922,4.0,4
3.6427326,4.0,2
3.6773121,4.0,5
3.663249,4.0,3
4.059483,4.0,5
3.3410735,3.0,5
3.5010486,4.0,4
3.703836,4.0,4
3.4991953,3.0,3
3.714926,4.0,5
3.217439,3.0,4
3.745366,4.0,5
3.5097017,4.0,5
3.8109407,4.0,5
4.1167803,4.0,4
3.6788542,4.0,4
3.3399856,3.0,1
3.411437,3.0,4
3.644596,4.0,3
3.5927596,4.0,5
3.7459917,4.0,3
3.4992142,3.0,3
3.1758244,3.0,1
3.5601501,4.0,3
2.980449,3.0,4
2.9009144,3.0,4
3.5009143,4.0,2
4.189507,4.0,5
3.6780148,4.0,2
3.1750736,3.0,4
3.6589398,4.0,3
3.211266,3.0,3
3.6556125,4.0,3
3.2970464,3.0,4
3.3289301,3.0,4
4.0078964,4.0,2
3.609498,4.0,5
3.4395518,3.0,3
3.6374495,4.0,4
3.6771772,4.0,2
3.7976215,4.0,3
3.4439461,3.0,3
3.4248588,3.0,5
3.448198,3.0,5
3.4242437,3.0,4
3.6069016,4.0,4
3.41299,3.0,4
3.457842,3.0,3
3.3103797,3.0,4
4.036492,4.0,4
3.6815524,4.0,5
3.8407166,4.0,3
3.2397983,3.0,2
3.8209453,4.0,5
3.4007788,3.0,3
3.7758892,4.0,2
3.3759565,3.0,4
3.8119743,4.0,3
3.6757972,4.0,2
3.6213913,4.0,4
3.6307182,4.0,3
3.5839345,4.0,2
3.4167323,3.0,4
3.606348,4.0,2
3.3339858,3.0,4
3.1147468,3.0,3
3.660126,4.0,4
3.4185128,3.0,4
3.0436358,3.0,4
2.9225097,3.0,2
3.541433,4.0,3
3.6177957,4.0,4
3.7046268,4.0,3
3.457842,3.0,2
3.6372025,4.0,3
3.4601347,3.0,3
4.110423,4.0,5
3.4239285,3.0,4
3.4954352,3.0,5
3.1063375,3.0,1
3.6183355,4.0,5
3.5014107,4.0,4
3.4637737,3.0,4
3.612764,4.0,5
3.3870778,3.0,5
3.6459765,4.0,3
3.5635114,4.0,4
3.0986056,3.0,2
3.6502106,4.0,4
3.8065963,4.0,4
3.7093563,4.0,4
3.5764232,4.0,2
3.7387886,4.0,3
3.2811413,3.0,5
3.318191,3.0,4
3.4331934,3.0,3
3.7778041,4.0,4
3.3244805,3.0,3
3.4071522,3.0,2
3.3507073,3.0,5
3.0939524,3.0,1
3.5620444,4.0,3
3.3615954,3.0,5
3.5867412,4.0,4
3.5144951,4.0,4
3.8441603,4.0,3
3.928015,4.0,3
3.972834,4.0,3
3.312797,3.0,2
3.689663,4.0,3
3.469617,3.0,4
3.2791936,3.0,3
3.664167,4.0,4
3.3206716,3.0,3
3.3163471,3.0,2
3.5862994,4.0,5
3.4643078,3.0,3
3.3542275,3.0,3
3.8306808,4.0,3
3.7492778,4.0,4
3.3516455,3.0,1
3.7356384,4.0,4
3.6931548,4.0,5
3.4331865,3.0,5
3.411437,3.0,4
3.4251654,3.0,5
3.6868865,4.0,4
3.9158907,4.0,5
3.6502106,4.0,5
3.555738,4.0,4
3.9309807,4.0,4
3.411437,3.0,4
3.198451,3.0,4
3.4239285,3.0,4
3.704605,4.0,4
3.447266,3.0,3
3.471455,3.0,4
3.3575685,3.0,3
3.745366,4.0,3
3.4800406,3.0,1
3.6042182,4.0,2
3.4396176,3.0,4
2.8863688,3.0,2
3.6427326,4.0,3
3.7623727,4.0,3
3.0641634,3.0,4
3.367517,3.0,1
3.4638033,3.0,3
3.7408643,4.0,4
3.4568834,3.0,3
3.3153424,3.0,3
3.7141016,4.0,3
3.888547,4.0,3
3.3351915,3.0,4
3.6279426,4.0,3
3.4347174,3.0,1
3.7951064,4.0,4
3.593681,4.0,5
3.450896,3.0,5
3.4446554,3.0,2
3.672922,4.0,3
3.961727,4.0,4
3.3705666,3.0,1
3.7520795,4.0,1
3.3903284,3.0,1
3.620214,4.0,4
3.7772734,4.0,1
3.3315594,3.0,4
3.960607,4.0,5
3.6963768,4.0,2
3.7289696,4.0,4
3.6148858,4.0,2
3.439279,3.0,4
3.6427326,4.0,5
3.420842,3.0,1
3.4137945,3.0,3
3.5563452,4.0,2
3.4738271,3.0,1
3.5694983,4.0,4
3.2426991,3.0,2
2.900147,3.0,1
3.4669526,3.0,3
3.4872303,3.0,2
3.7046268,4.0,5
3.70334,4.0,5
3.5173101,4.0,4
3.6342602,4.0,5
3.9625847,4.0,5
3.6213913,4.0,5
3.605177,4.0,4
2.9918213,3.0,5
3.6909323,4.0,4
3.6101055,4.0,5
3.4957395,3.0,4
3.8461823,4.0,4
3.4367747,3.0,1
3.5829992,4.0,4
3.4174206,3.0,4
3.8608375,4.0,4
3.4355106,3.0,3
3.4946947,3.0,4
3.4243357,3.0,4
3.6144447,4.0,3
3.7046268,4.0,3
3.3114848,3.0,3
3.277976,3.0,4
3.5185883,4.0,5
3.3786004,3.0,3
3.436847,3.0,4
3.338926,3.0,4
3.869824,4.0,4
3.7508206,4.0,5
3.0419197,3.0,3
3.4608345,3.0,3
3.3191998,3.0,4
3.6896687,4.0,4
3.149281,3.0,1
3.3461354,3.0,4
3.5086093,4.0,2
3.650356,4.0,4
3.588221,4.0,5
3.709524,4.0,3
3.749375,4.0,3
3.5929008,4.0,4
3.8946795,4.0,5
3.563749,4.0,3
3.3675308,3.0,3
3.8555756,4.0,5
3.4748874,3.0,4
3.6489193,4.0,4
3.4616606,3.0,5
3.4093096,3.0,4
3.4269905,3.0,3
3.457842,3.0,3
3.853356,4.0,4
3.6104822,4.0,1
4.009819,4.0,4
3.2629275,3.0,5
3.5862873,4.0,5
3.745366,4.0,2
3.4396176,3.0,3
3.3187358,3.0,3
3.4163954,3.0,3
3.7067444,4.0,4
3.6770203,4.0,4
3.5458708,4.0,3
3.168376,3.0,2
3.8114831,4.0,3
3.5531197,4.0,5
3.487935,3.0,5
3.721675,4.0,4
3.497179,3.0,4
3.8250308,4.0,3
3.22811,3.0,5
3.4347174,3.0,3
3.9465811,4.0,4
4.00807,4.0,4
3.725346,4.0,4
3.745366,4.0,5
3.4911222,3.0,4
3.6323457,4.0,4
3.274482,3.0,2
3.7819014,4.0,5
3.2115967,3.0,3
3.3159542,3.0,4
3.5923963,4.0,2
3.1966236,3.0,5
3.827451,4.0,2
3.745366,4.0,4
3.3062491,3.0,4
3.567362,4.0,5
3.8083649,4.0,4
3.4380836,3.0,5
3.3872662,3.0,4
3.5185883,4.0,2
3.8347363,4.0,4
3.4764252,3.0,5
3.433342,3.0,1
3.7956202,4.0,3
4.036705,4.0,5
3.9759686,4.0,4
3.516842,4.0,4
3.9843009,4.0,4
3.4071715,3.0,5
3.4252841,3.0,5
3.6275792,4.0,2
2.7277572,3.0,2
3.6390831,4.0,3
3.6431303,4.0,4
3.457861,3.0,2
3.4886603,3.0,3
3.457842,3.0,3
3.9709911,4.0,5
3.8654118,4.0,4
3.5998793,4.0,4
3.9174216,4.0,5
3.5692558,4.0,3
3.3578508,3.0,5
3.9092648,4.0,4
3.4007788,3.0,3
3.6831887,4.0,5
3.4530175,3.0,3
3.743679,4.0,1
3.7083156,4.0,4
3.852843,4.0,4
3.6114647,4.0,3
3.0304127,3.0,2
4.0498905,4.0,4
3.6662855,4.0,4
3.824892,4.0,5
3.6605341,4.0,5
3.5874653,4.0,5
3.4072857,3.0,1
3.2547603,3.0,2
3.858353,4.0,2
3.267992,3.0,3
3.3620238,3.0,5
3.617106,4.0,4
3.6994345,4.0,2
3.4719582,3.0,3
3.580163,4.0,3
3.5073283,4.0,5
3.506135,4.0,4
3.646849,4.0,4
3.2016125,3.0,3
3.9389462,4.0,4
3.391348,3.0,5
3.8555756,4.0,5
3.5911467,4.0,5
3.4586873,3.0,3
3.4071715,3.0,4
3.5570524,4.0,1
3.4255793,3.0,5
3.0304127,3.0,4
3.7508206,4.0,5
3.6044798,4.0,2
3.9459264,4.0,4
3.8297596,4.0,3
3.6427326,4.0,4
3.514114,4.0,5
3.8230925,4.0,4
3.5563452,4.0,2
3.951912,4.0,5
3.7910552,4.0,5
2.9338608,3.0,4
3.8851929,4.0,3
4.2038593,4.0,4
3.13231,3.0,4
3.5628936,4.0,5
3.7502074,4.0,5
3.7740073,4.0,4
3.3604717,3.0,3
3.5635114,4.0,3
3.2688174,3.0,4
3.1144109,3.0,3
3.8108242,4.0,5
3.501244,4.0,4
3.385412,3.0,5
3.4895227,3.0,1
3.187365,3.0,1
3.5019958,4.0,4
3.3169372,3.0,4
3.3339546,3.0,3
3.4641228,3.0,2
3.3499353,3.0,5
3.4020534,3.0,4
3.2884185,3.0,3
3.5782151,4.0,5
3.4174206,3.0,4
3.7906451,4.0,3
3.6662855,4.0,4
3.539649,4.0,5
3.4890246,3.0,5
3.5875273,4.0,3
3.7502074,4.0,3
3.762417,4.0,4
3.424321,3.0,4
3.5862873,4.0,3
3.6704419,4.0,4
2.877644,3.0,4
3.5918157,4.0,3
3.4248588,3.0,1
3.7753415,4.0,4
3.406858,3.0,4
3.5082815,4.0,4
2.9918213,3.0,5
3.2876523,3.0,4
3.3507237,3.0,5
3.579978,4.0,3
3.360858,3.0,4
3.3460202,3.0,2
3.5822873,4.0,2
3.3573236,3.0,5
3.5211065,4.0,4
3.5683823,4.0,4
3.8435206,4.0,4
3.4417896,3.0,2
3.1673496,3.0,1
3.4174206,3.0,2
3.5182114,4.0,3
3.9549236,4.0,5
3.6280262,4.0,2
